run,region,layer,chamber,status,total,passed,eff,eff_low,eff_up
343007,-1,1,6,1,116,91,0.7844827586206896,0.7394060855146254,0.8241267196092953
343007,-1,1,7,1,99,57,0.5757575757575758,0.5204646426331143,0.6293741104296959
343007,-1,1,8,1,159,127,0.7987421383647799,0.7618063525777181,0.8315616410305078
343007,-1,1,9,0,67,0,0.0,0.0,0.0
343007,-1,1,10,0,137,0,0.0,0.0,0.0
343007,-1,1,11,1,65,54,0.8307692307692308,0.7709707024029804,0.8788205164905193
343007,-1,1,12,0,129,0,0.0,0.0,0.0
343007,-1,1,13,1,81,67,0.8271604938271605,0.7745646153985821,0.8705598502522842
343007,-1,1,14,0,66,0,0.0,0.0,0.0
343007,-1,1,15,1,52,22,0.4230769230769231,0.34741089593620145,0.5020763570227711
343007,-1,1,16,1,68,29,0.4264705882352941,0.3608533945746108,0.4944940402304939
343007,-1,1,17,0,30,0,0.0,0.0,0.0
343007,-1,1,18,1,52,30,0.5769230769230769,0.49792364297722896,0.6525891040637986
343007,-1,1,19,1,8,7,0.875,0.642639579939446,0.9786598353495053
343007,-1,1,20,1,56,0,0.0,0.0,0.03235778185945063
343007,-1,1,21,1,37,28,0.7567567567567568,0.6656634773303405,0.8316057301758655
343007,-1,1,22,1,69,50,0.7246376811594203,0.6603537630888969,0.7815977321139791
343007,-1,1,23,1,62,56,0.9032258064516129,0.8498666990706564,0.9409542759407197
343007,-1,1,24,1,134,109,0.8134328358208955,0.7735400265197185,0.8481494865295909
343007,-1,1,25,1,99,83,0.8383838383838383,0.7925903620664164,0.8764532210034333
343007,-1,1,26,1,159,129,0.8113207547169812,0.7750557536025906,0.8432865961498865
343007,-1,1,27,1,126,97,0.7698412698412699,0.7261324700505619,0.8088339220534033
343007,-1,1,28,1,150,107,0.7133333333333334,0.6716366242424532,0.7519394541949055
343007,-1,1,29,0,107,0,0.0,0.0,0.0
343007,-1,1,30,1,137,99,0.7226277372262774,0.679075009235779,0.762634048159196
343007,-1,1,31,1,69,0,0.0,0.0,0.026342482688578063
343007,-1,1,32,1,102,84,0.8235294117647058,0.7774418390044705,0.8624895024367552
343007,-1,1,33,1,47,29,0.6170212765957447,0.5335651904310903,0.6948274292639478
343007,-1,1,34,1,63,48,0.7619047619047619,0.6960014152913246,0.8183571835086693
343007,-1,1,35,1,25,22,0.88,0.7768299059894268,0.944605644615038
343007,-1,1,36,1,38,30,0.7894736842105263,0.7021247566049105,0.8588735835788142
343007,-1,2,1,0,21,0,0.0,0.0,0.0
343007,-1,2,2,1,36,22,0.6111111111111112,0.5138602995685325,0.7012637256459976
343007,-1,2,3,1,35,30,0.8571428571428571,0.7720009074064149,0.9174502289479941
343007,-1,2,4,1,71,56,0.7887323943661971,0.7289305708763811,0.8392982459701906
343007,-1,2,5,1,49,30,0.6122448979591837,0.5306983801562076,0.6886056176277903
343007,-1,2,6,1,118,104,0.8813559322033898,0.8437072056240935,0.911655971833494
343007,-1,2,7,1,99,72,0.7272727272727273,0.6751333261400477,0.7743320648414597
343007,-1,2,8,1,160,128,0.8,0.763260708025119,0.8326316941628018
343007,-1,2,9,1,77,44,0.5714285714285714,0.5079243789669394,0.6328797620266733
343007,-1,2,10,1,144,131,0.9097222222222222,0.8791050715160511,0.9338456641568629
343007,-1,2,11,1,69,43,0.6231884057971014,0.5560906919844189,0.6863069262725261
343007,-1,2,12,1,133,110,0.8270676691729323,0.7878565476907746,0.860818644562413
343007,-1,2,13,0,82,0,0.0,0.0,0.0
343007,-1,2,14,1,73,15,0.2054794520547945,0.1562008296811948,0.26391927245844626
343007,-1,2,15,1,54,49,0.9074074074074074,0.8495896558807405,0.9468332824899482
343007,-1,2,16,1,69,38,0.5507246376811594,0.4832794043948548,0.6165360331869401
343007,-1,2,17,1,33,24,0.7272727272727273,0.6279379613228792,0.8104708041006423
343007,-1,2,18,1,53,33,0.6226415094339622,0.5447574496084263,0.6953038805005219
343007,-1,2,19,1,5,4,0.8,0.47561182090023846,0.9660749564895486
343007,-1,2,20,1,57,9,0.15789473684210525,0.10815676224097229,0.22165742325177928
343007,-1,2,21,1,37,24,0.6486486486486487,0.5533478354368404,0.7346954856530492
343007,-1,2,22,1,68,55,0.8088235294117647,0.7488849175979214,0.8583731689330572
343007,-1,2,23,1,62,51,0.8225806451612904,0.7603117581464583,0.8728364954190999
343007,-1,2,24,1,141,101,0.7163120567375887,0.6732474506783075,0.7560342773537183
343007,-1,2,25,1,101,88,0.8712871287128713,0.8288812128828087,0.9052970282117011
343007,-1,2,26,1,164,136,0.8292682926829268,0.7946731903462432,0.8594447777189371
343007,-1,2,27,1,134,99,0.7388059701492538,0.6952950867881287,0.7784176459835422
343007,-1,2,28,1,156,105,0.6730769230769231,0.6312210150842119,0.7125324008932057
343007,-1,2,29,0,107,0,0.0,0.0,0.0
343007,-1,2,30,1,143,110,0.7692307692307693,0.7285321509032361,0.8058053459610763
343007,-1,2,31,1,77,0,0.0,0.0,0.023638221761179055
343007,-1,2,32,1,110,95,0.8636363636363636,0.822687969882418,0.8970934513959762
343007,-1,2,33,1,50,37,0.74,0.6631347864589787,0.8058586452802763
343007,-1,2,34,1,65,59,0.9076923076923077,0.8565986033792113,0.9437103254237438
343007,-1,2,35,0,26,0,0.0,0.0,0.0
343007,-1,2,36,1,38,31,0.8157894736842105,0.7306858648134472,0.8811482113026614
343034,1,2,1,1,213,179,0.8403755868544601,0.8112095988422842,0.8660539732106984
343034,1,2,2,0,341,0,0.0,0.0,0.0
343034,1,2,3,1,259,156,0.6023166023166023,0.569600741389095,0.6341935624279778
343034,1,2,4,1,457,300,0.6564551422319475,0.6327982925942894,0.6793939355536605
343034,1,2,5,1,488,430,0.8811475409836066,0.8646322305820673,0.8959921384685717
343034,1,2,6,1,959,813,0.8477580813347236,0.8352521291535595,0.8595060087250599
343034,1,2,7,1,662,585,0.8836858006042296,0.8698489416399278,0.896293267660143
343034,1,2,8,2,817,573,0.0,0.0,0.0
343034,1,2,9,1,694,538,0.7752161383285303,0.758234305171129,0.7913688037579262
343034,1,2,10,1,1185,993,0.8379746835443038,0.8265476284173049,0.8488086221011452
343034,1,2,11,1,551,426,0.7731397459165155,0.7538718280464141,0.7913660804125637
343034,1,2,12,1,481,324,0.6735966735966736,0.6508077289617015,0.6956290449501212
343034,1,2,13,1,597,496,0.830820770519263,0.8140527110242501,0.846420247461702
343034,1,2,14,1,510,316,0.6196078431372549,0.5968931633066974,0.6418322654512534
343034,1,2,15,1,189,147,0.7777777777777778,0.7433489146225164,0.8090180825694043
343034,1,2,16,1,276,193,0.6992753623188406,0.6691253938452847,0.7278887431640173
343034,1,2,17,2,122,95,0.0,0.0,0.0
343034,1,2,18,2,185,30,0.0,0.0,0.0
343034,1,2,19,1,150,118,0.7866666666666666,0.7478675161796439,0.821277109208695
343034,1,2,20,1,108,89,0.8240740740740741,0.7795548385917787,0.8618688283445823
343034,1,2,21,1,54,41,0.7592592592592593,0.68687335722333,0.8206442942400421
343034,1,2,22,0,557,0,0.0,0.0,0.0
343034,1,2,23,1,470,362,0.7702127659574468,0.749142385105784,0.7900708296827427
343034,1,2,24,1,1037,315,0.3037608486017358,0.2891908236892618,0.3187222281713691
343034,1,2,25,1,864,745,0.8622685185185185,0.8495205770349135,0.8741363322844218
343034,1,2,26,1,1515,1139,0.7518151815181519,0.7402120498437672,0.7630758428491105
343034,1,2,27,1,1024,870,0.849609375,0.8375895266420098,0.8609163475401083
343034,1,2,28,1,1830,958,0.5234972677595628,0.5115315416288052,0.5354366992959101
343034,1,2,29,1,1055,813,0.7706161137440758,0.7569286316745424,0.7837716484692769
343034,1,2,30,1,1417,975,0.6880733944954128,0.6752729872461003,0.7006006232573632
343034,1,2,31,1,711,532,0.7482419127988749,0.7308968448945375,0.764858530703354
343034,1,2,32,1,857,597,0.6966161026837806,0.6800896380338693,0.7126666093608605
343034,1,2,33,0,413,0,0.0,0.0,0.0
343034,1,2,34,1,562,395,0.702846975088968,0.6823063819325399,0.7226325682116
343034,1,2,35,1,277,231,0.8339350180505415,0.8084805536609136,0.8567873942594934
343034,1,2,36,1,463,363,0.7840172786177105,0.763169720935496,0.8035693224487126
343034,1,1,1,1,210,177,0.8428571428571429,0.8135992198012705,0.8685478810864513
343034,1,1,2,0,342,0,0.0,0.0,0.0
343034,1,1,3,1,249,161,0.6465863453815262,0.6137036268454952,0.6782157498331935
343034,1,1,4,1,456,362,0.793859649122807,0.7731416163788163,0.8132149027197839
343034,1,1,5,1,484,396,0.8181818181818182,0.7989222154959486,0.8360497160949272
343034,1,1,6,1,937,745,0.7950907150480256,0.7810398184747713,0.8084861234673035
343034,1,1,7,1,623,401,0.6436597110754414,0.6234330034687076,0.6634060121248007
343034,1,1,8,1,819,674,0.8229548229548229,0.8085904495035587,0.8364943435214309
343034,1,1,9,1,682,552,0.8093841642228738,0.7931326394100912,0.8246842143417273
343034,1,1,10,1,1139,1000,0.8779631255487269,0.8674729353737869,0.8877593612864577
343034,1,1,11,1,530,284,0.5358490566037736,0.5131806693562538,0.5583763197424996
343034,1,1,12,2,477,363,0.0,0.0,0.0
343034,1,1,13,0,571,0,0.0,0.0,0.0
343034,1,1,14,0,496,0,0.0,0.0,0.0
343034,1,1,15,1,186,136,0.7311827956989247,0.694710528404714,0.7649706010269313
343034,1,1,16,1,266,160,0.6015037593984962,0.5692433877481697,0.6329543994500622
343034,1,1,17,1,118,82,0.6949152542372882,0.646650527775964,0.7395629570128457
343034,1,1,18,1,185,146,0.7891891891891892,0.75484867694755,0.8201303877212274
343034,1,1,19,1,133,115,0.8646616541353384,0.8282025913807421,0.894967037004334
343034,1,1,20,2,110,37,0.0,0.0,0.0
343034,1,1,21,0,74,0,0.0,0.0,0.0
343034,1,1,22,1,534,440,0.8239700374531835,0.8059111833805689,0.8407469525319652
343034,1,1,23,0,466,0,0.0,0.0,0.0
343034,1,1,24,1,1017,790,0.7767944936086529,0.7629599622827322,0.7900640486827167
343034,1,1,25,1,831,717,0.8628158844765343,0.8498158092855013,0.8748986026675434
343034,1,1,26,1,1484,731,0.4925876010781671,0.4792741502929805,0.5059113054373713
343034,1,1,27,2,980,520,0.0,0.0,0.0
343034,1,1,28,1,1748,1349,0.7717391304347826,0.7612501514056246,0.7819081733299266
343034,1,1,29,1,1017,830,0.816125860373648,0.8031594745821385,0.8284452308188684
343034,1,1,30,1,1373,1023,0.7450837581937363,0.7327700026314461,0.7570293042837762
343034,1,1,31,1,702,604,0.8603988603988604,0.8460599938039228,0.873655033246722
343034,1,1,32,1,839,487,0.5804529201430274,0.5627204941983814,0.5979868326366503
343034,1,1,33,1,423,350,0.8274231678486997,0.8070465747264196,0.8461530465975651
343034,1,1,34,1,539,372,0.6901669758812616,0.6689575423377779,0.71063814027332
343034,1,1,35,1,283,242,0.8551236749116607,0.8310802712720715,0.8764490855129798
343034,1,1,36,1,466,374,0.8025751072961373,0.7823785454462314,0.8213981403561991
343034,-1,1,1,1,109,81,0.7431192660550459,0.6943909753515435,0.7869230262555419
343034,-1,1,2,1,221,163,0.7375565610859729,0.704589900732845,0.76821370849634
343034,-1,1,3,1,235,155,0.6595744680851063,0.6258619442461771,0.6918381187954913
343034,-1,1,4,0,514,0,0.0,0.0,0.0
343034,-1,1,5,1,364,236,0.6483516483516484,0.6215414463931663,0.6743027461525282
343034,-1,1,6,1,742,552,0.7439353099730458,0.7268951940054679,0.7602902493520354
343034,-1,1,7,1,536,350,0.6529850746268657,0.6311994587321623,0.6741741382557345
343034,-1,1,8,1,940,769,0.8180851063829787,0.8046140218896718,0.8308506526216227
343034,-1,1,9,0,544,0,0.0,0.0,0.0
343034,-1,1,10,1,1145,950,0.8296943231441049,0.8178450150102096,0.8409449085682292
343034,-1,1,11,1,524,365,0.6965648854961832,0.6751397869230252,0.7172043549294549
343034,-1,1,12,0,964,0,0.0,0.0,0.0
343034,-1,1,13,1,444,321,0.722972972972973,0.7000884371529831,0.7448004535231731
343034,-1,1,14,1,508,420,0.8267716535433071,0.8083154879016876,0.8438663747883538
343034,-1,1,15,1,346,148,0.4277456647398844,0.3999476181761483,0.4559836295224218
343034,-1,1,16,1,405,187,0.4617283950617284,0.4358383415916873,0.487816723512172
343034,-1,1,17,0,187,0,0.0,0.0,0.0
343034,-1,1,18,1,310,263,0.8483870967741935,0.8251977662156473,0.8691535625134663
343034,-1,1,19,1,76,60,0.7894736842105263,0.7320878530999839,0.8382387260778241
343034,-1,1,20,1,365,21,0.057534246575342465,0.04529662557128687,0.0724667102442278
343034,-1,1,21,1,258,219,0.8488372093023255,0.8231405962670634,0.871599261639759
343034,-1,1,22,1,588,504,0.8571428571428571,0.841214715201327,0.8717848599418684
343034,-1,1,23,1,451,397,0.8802660753880266,0.8629606640554249,0.8957637325553991
343034,-1,1,24,1,856,697,0.8142523364485982,0.7999890529419263,0.8277490063677995
343034,-1,1,25,1,637,558,0.8759811616954474,0.8615055083839662,0.8892054825174346
343034,-1,1,26,1,1052,866,0.8231939163498099,0.8106324556285459,0.8351159296878727
343034,-1,1,27,1,753,592,0.7861885790172642,0.7701845620452328,0.8013986502446202
343034,-1,1,28,1,1139,839,0.7366110623353819,0.7229025704399457,0.7498899721972906
343034,-1,1,29,0,719,0,0.0,0.0,0.0
343034,-1,1,30,1,971,736,0.7579814624098867,0.7434429432822162,0.7719685777314425
343034,-1,1,31,1,540,0,0.0,0.0,0.0034053011464915163
343034,-1,1,32,1,699,600,0.8583690987124464,0.8439207440062385,0.8717364589061618
343034,-1,1,33,1,358,234,0.6536312849162011,0.626655163675069,0.6797022836117357
343034,-1,1,34,1,437,327,0.7482837528604119,0.7257874324815891,0.769581821737107
343034,-1,1,35,1,196,160,0.8163265306122449,0.7843938515341053,0.8447420755905068
343034,-1,1,36,1,264,179,0.678030303030303,0.6467007321801016,0.7079245514781523
343034,-1,2,1,0,107,0,0.0,0.0,0.0
343034,-1,2,2,1,222,165,0.7432432432432432,0.7105385853654592,0.7735929072259065
343034,-1,2,3,1,237,185,0.7805907172995781,0.7503556984718984,0.8082766724236646
343034,-1,2,4,0,532,0,0.0,0.0,0.0
343034,-1,2,5,1,364,201,0.5521978021978022,0.5246321077748974,0.5794618465750705
343034,-1,2,6,1,775,642,0.8283870967741935,0.8137506794261163,0.8421356260640707
343034,-1,2,7,1,543,389,0.716390423572744,0.6957131492070879,0.7362329815970718
343034,-1,2,8,0,998,0,0.0,0.0,0.0
343034,-1,2,9,1,558,359,0.6433691756272402,0.6219327466955189,0.6642691719645835
343034,-1,2,10,1,1172,1033,0.8813993174061433,0.8711828384401745,0.8909352967116009
343034,-1,2,11,1,550,381,0.6927272727272727,0.6717839559571611,0.7129375810839464
343034,-1,2,12,1,1014,857,0.8451676528599605,0.8329545712507257,0.8566701881388139
343034,-1,2,13,0,466,0,0.0,0.0,0.0
343034,-1,2,14,1,515,93,0.18058252427184465,0.16331650501216044,0.1991596137021382
343034,-1,2,15,1,359,296,0.8245125348189415,0.802083703929942,0.8450097507018689
343034,-1,2,16,1,406,229,0.5640394088669951,0.5380494471015737,0.5896983506557826
343034,-1,2,17,1,192,160,0.8333333333333334,0.8019639478418772,0.8609036334001301
343034,-1,2,18,1,318,261,0.8207547169811321,0.7966018185732702,0.8427451990102812
343034,-1,2,19,1,50,40,0.8,0.7269993686799295,0.8590602809683339
343034,-1,2,20,1,387,52,0.1343669250645995,0.11675075310005532,0.15401203330282343
343034,-1,2,21,1,249,180,0.7228915662650602,0.69160070647103,0.7522686211398094
343034,-1,2,22,1,611,526,0.8608837970540099,0.8454355578725365,0.875081855906175
343034,-1,2,23,1,459,391,0.8518518518518519,0.8333626178141389,0.868708008999254
343034,-1,2,24,1,905,672,0.7425414364640884,0.7271742437566369,0.7573521527935384
343034,-1,2,25,1,663,585,0.8823529411764706,0.868468303734372,0.8950147016638461
343034,-1,2,26,1,1098,923,0.8406193078324226,0.8287900072280145,0.8518023927933344
343034,-1,2,27,1,783,492,0.6283524904214559,0.6102744250931416,0.6460905650614084
343034,-1,2,28,1,1190,822,0.6907563025210084,0.676769525671936,0.7044123150377304
343034,-1,2,29,0,722,0,0.0,0.0,0.0
343034,-1,2,30,1,1010,815,0.806930693069307,0.7936959803684208,0.8195332333408316
343034,-1,2,31,1,570,0,0.0,0.0,0.0032263642152384037
343034,-1,2,32,2,736,612,0.0,0.0,0.0
343034,-1,2,33,1,357,287,0.803921568627451,0.7806093330606624,0.8254192813530205
343034,-1,2,34,1,451,382,0.8470066518847007,0.8281267027367054,0.864247935363659
343034,-1,2,35,0,200,0,0.0,0.0,0.0
343034,-1,2,36,1,269,222,0.8252788104089219,0.7989777199357967,0.8489711507081589
343042,1,2,1,1,15,13,0.8666666666666667,0.7170526601194477,0.9523281792023722
343042,1,2,2,0,43,0,0.0,0.0,0.0
343042,1,2,3,1,31,28,0.9032258064516129,0.8179217150883862,0.9554456148440891
343042,1,2,4,1,62,37,0.5967741935483871,0.5252483625245022,0.6648088670134831
343042,1,2,5,1,74,62,0.8378378378378378,0.78319285425115,0.8819994525760185
343042,1,2,6,1,107,88,0.822429906542056,0.7775511630456413,0.8605554000361016
343042,1,2,7,1,96,85,0.8854166666666666,0.8431174143996786,0.9184574665089298
343042,1,2,8,1,82,75,0.9146341463414634,0.87165821723399,0.9455932112650098
343042,1,2,9,1,62,43,0.6935483870967742,0.6239331728920514,0.7561303162086062
343042,1,2,10,1,114,92,0.8070175438596491,0.7627866525124611,0.8452523149072364
343042,1,2,11,1,55,40,0.7272727272727273,0.6540134233689694,0.7911244330108952
343042,1,2,12,1,23,18,0.782608695652174,0.6622208255419948,0.8731389070039943
343042,1,2,13,1,77,66,0.8571428571428571,0.8055706907645945,0.8980136588212033
343042,1,2,14,1,67,41,0.6119402985074627,0.5435856995348181,0.6765684422971998
343042,1,2,15,1,30,24,0.8,0.6996393715447652,0.8763539231159849
343042,1,2,16,1,29,22,0.7586206896551724,0.6529501314231242,0.8430892440199589
343042,1,2,17,2,23,18,0.0,0.0,0.0
343042,1,2,18,2,19,3,0.0,0.0,0.0
343042,1,2,19,1,16,11,0.6875,0.531357745292573,0.8151727121532064
343042,1,2,20,1,15,11,0.7333333333333333,0.5721061990656711,0.8562530186057731
343042,1,2,21,1,6,5,0.8333333333333334,0.5458546295255214,0.9716481319524075
343042,1,2,22,0,63,0,0.0,0.0,0.0
343042,1,2,23,1,55,46,0.8363636363636363,0.7706026273008144,0.8878327061120382
343042,1,2,24,1,116,40,0.3448275862068966,0.29803383662584354,0.3945441014010258
343042,1,2,25,1,95,85,0.8947368421052632,0.853197211164268,0.9266382733947762
343042,1,2,26,1,147,114,0.7755102040816326,0.7357282005158629,0.8111877918495901
343042,1,2,27,1,124,103,0.8306451612903226,0.7900377878198004,0.8653073135068914
343042,1,2,28,1,189,95,0.5026455026455027,0.4637030933905481,0.5415579569928901
343042,1,2,29,1,144,104,0.7222222222222222,0.6798536138752632,0.7612295025960565
343042,1,2,30,1,158,108,0.6835443037974683,0.642223895407252,0.7223507611304605
343042,1,2,31,1,83,61,0.7349397590361446,0.6775917493546437,0.7859677021798852
343042,1,2,32,1,101,74,0.7326732673267327,0.6813388073476557,0.7789111515481657
343042,1,2,33,0,59,0,0.0,0.0,0.0
343042,1,2,34,1,60,41,0.6833333333333333,0.6120575066624385,0.7477213501740636
343042,1,2,35,1,22,22,1.0,0.9196820156075475,1.0
343042,1,2,36,1,47,38,0.8085106382978723,0.7333805775578925,0.8682937494746568
343042,1,1,1,1,19,15,0.7894736842105263,0.6539754860858029,0.8873819957046148
343042,1,1,2,0,45,0,0.0,0.0,0.0
343042,1,1,3,1,33,29,0.8787878787878788,0.7932275645967293,0.9359021208342992
343042,1,1,4,1,63,51,0.8095238095238095,0.7468068289693435,0.8609507848510676
343042,1,1,5,1,70,61,0.8714285714285714,0.8182262499367469,0.9122361862483604
343042,1,1,6,0,96,0,0.0,0.0,0.0
343042,1,1,7,1,93,63,0.6774193548387096,0.6217276504883571,0.728898609665376
343042,1,1,8,1,81,68,0.8395061728395061,0.7879257188521698,0.8815065513843284
343042,1,1,9,1,62,51,0.8225806451612904,0.7603117581464583,0.8728364954190999
343042,1,1,10,1,103,92,0.8932038834951457,0.8535404651697186,0.9240647243266589
343042,1,1,11,1,54,28,0.5185185185185185,0.4416409208870131,0.5946257863552096
343042,1,1,12,1,22,20,0.9090909090909091,0.8014898043562934,0.9676071022035035
343042,1,1,13,0,73,0,0.0,0.0,0.0
343042,1,1,14,0,66,0,0.0,0.0,0.0
343042,1,1,15,1,30,24,0.8,0.6996393715447652,0.8763539231159849
343042,1,1,16,1,27,15,0.5555555555555556,0.44141230736239184,0.6649068167987706
343042,1,1,17,1,25,17,0.68,0.5606604425464999,0.7823218100078086
343042,1,1,18,1,18,17,0.9444444444444444,0.8279693755091015,0.9904586291005011
343042,1,1,19,1,15,14,0.9333333333333333,0.7961830471931926,0.9885613073676259
343042,1,1,20,0,15,0,0.0,0.0,0.0
343042,1,1,21,0,6,0,0.0,0.0,0.0
343042,1,1,22,1,63,55,0.873015873015873,0.8163381722652887,0.9157548118073142
343042,1,1,23,0,54,0,0.0,0.0,0.0
343042,1,1,24,1,119,90,0.7563025210084033,0.7105111533935535,0.797348317429703
343042,1,1,25,1,93,74,0.7956989247311828,0.7451273656386528,0.8391382993787517
343042,1,1,26,1,139,73,0.5251798561151079,0.4791827549885815,0.5707853790657176
343042,1,1,27,2,113,0,0.0,0.0,0.0
343042,1,1,28,1,187,148,0.7914438502673797,0.7574139832852324,0.8220848084893124
343042,1,1,29,1,140,113,0.8071428571428572,0.7678837593492234,0.8415624738841401
343042,1,1,30,1,154,110,0.7142857142857143,0.6732241062575722,0.7523262475122124
343042,1,1,31,1,79,71,0.8987341772151899,0.8525638029456016,0.9330230923893075
343042,1,1,32,1,97,56,0.5773195876288659,0.5214112183105244,0.6314802297814586
343042,1,1,33,1,56,47,0.8392857142857143,0.7745388574121188,0.8898745065969624
343042,1,1,34,1,57,35,0.6140350877192983,0.5391964674948543,0.684377335692868
343042,1,1,35,1,23,21,0.9130434782608695,0.8096169987364302,0.9690251357816292
343042,1,1,36,1,47,43,0.9148936170212766,0.8526674093735549,0.9551946407211983
343042,-1,1,1,1,20,17,0.85,0.7252227024932053,0.9305142391510798
343042,-1,1,2,1,23,18,0.782608695652174,0.6622208255419948,0.8731389070039943
343042,-1,1,3,1,34,20,0.5882352941176471,0.48774385364376904,0.682748467793779
343042,-1,1,4,0,59,0,0.0,0.0,0.0
343042,-1,1,5,1,37,26,0.7027027027027027,0.6089181672920213,0.7837870184785409
343042,-1,1,6,1,93,75,0.8064516129032258,0.7565714819683497,0.848922986894667
343042,-1,1,7,1,63,43,0.6825396825396826,0.6132112976778243,0.7453527247684464
343042,-1,1,8,1,98,73,0.7448979591836735,0.6931933334554694,0.7910580539103728
343042,-1,1,9,0,58,0,0.0,0.0,0.0
343042,-1,1,10,1,139,124,0.8920863309352518,0.8589853809068944,0.9187993308686836
343042,-1,1,11,1,55,41,0.7454545454545455,0.6730915253528033,0.8076277126176361
343042,-1,1,12,0,99,0,0.0,0.0,0.0
343042,-1,1,13,1,67,52,0.7761194029850746,0.7134055192615042,0.8294692729071913
343042,-1,1,14,1,62,48,0.7741935483870968,0.7083971485925379,0.8299032487269713
343042,-1,1,15,1,41,19,0.4634146341463415,0.3755601467074921,0.5533011447134167
343042,-1,1,16,1,52,30,0.5769230769230769,0.49792364297722896,0.6525891040637986
343042,-1,1,17,0,22,0,0.0,0.0,0.0
343042,-1,1,18,1,34,28,0.8235294117647058,0.7329755797402066,0.8912373470863806
343042,-1,1,19,1,7,6,0.8571428571428571,0.5999001521902703,0.9756486450651397
343042,-1,1,20,1,45,2,0.044444444444444446,0.015779692556055727,0.1001066698995815
343042,-1,1,21,2,36,27,0.0,0.0,0.0
343042,-1,1,22,1,62,55,0.8870967741935484,0.8315561658509053,0.9278027889992749
343042,-1,1,23,1,49,43,0.8775510204081632,0.8115412322842138,0.9250507764369531
343042,-1,1,24,1,111,83,0.7477477477477478,0.6997190981819458,0.7908494906652344
343042,-1,1,25,1,66,57,0.8636363636363636,0.8075700854367621,0.9068315010384957
343042,-1,1,26,1,122,106,0.8688524590163934,0.8308233040073675,0.9000549568579345
343042,-1,1,27,1,82,70,0.8536585365853658,0.8037175628802687,0.893699431695619
343042,-1,1,28,1,123,90,0.7317073170731707,0.6857674013537508,0.7735145932422566
343042,-1,1,29,0,67,0,0.0,0.0,0.0
343042,-1,1,30,1,120,87,0.725,0.6781663582546715,0.7677191174462933
343042,-1,1,31,1,66,0,0.0,0.0,0.02752324034098663
343042,-1,1,32,1,96,75,0.78125,0.7307606526741343,0.8251960562721155
343042,-1,1,33,1,41,25,0.6097560975609756,0.519478226543979,0.6939197373076238
343042,-1,1,34,1,47,34,0.723404255319149,0.6428421736642418,0.793059308414251
343042,-1,1,35,1,27,22,0.8148148148148148,0.7088823827407691,0.8923989186576325
343042,-1,1,36,1,33,28,0.8484848484848485,0.7589250513998641,0.9123495786936097
343042,-1,2,1,0,21,0,0.0,0.0,0.0
343042,-1,2,2,1,24,15,0.625,0.50202058317426,0.7357181451434958
343042,-1,2,3,1,31,25,0.8064516129032258,0.7087263734882074,0.880444572206939
343042,-1,2,4,0,63,0,0.0,0.0,0.0
343042,-1,2,5,1,40,23,0.575,0.4834314789742152,0.6622883494162088
343042,-1,2,6,1,97,89,0.9175257731958762,0.8793465260915763,0.9455721634740365
343042,-1,2,7,1,67,40,0.5970149253731343,0.5285267053008197,0.6622758807385514
343042,-1,2,8,0,98,0,0.0,0.0,0.0
343042,-1,2,9,1,55,35,0.6363636363636364,0.5603015324637083,0.7068358064451652
343042,-1,2,10,1,146,129,0.8835616438356164,0.8506501067261873,0.9105623554875328
343042,-1,2,11,1,57,37,0.6491228070175439,0.5748291461932131,0.7175225549535307
343042,-1,2,12,1,104,87,0.8365384615384616,0.7919311313061135,0.8738559150883989
343042,-1,2,13,0,71,0,0.0,0.0,0.0
343042,-1,2,14,1,65,15,0.23076923076923078,0.17591114494154633,0.2950410479470106
343042,-1,2,15,1,45,41,0.9111111111111111,0.8463551139296599,0.9531817578549205
343042,-1,2,16,1,54,34,0.6296296296296297,0.5526630023250148,0.7011816760841497
343042,-1,2,17,1,23,21,0.9130434782608695,0.8096169987364302,0.9690251357816292
343042,-1,2,18,1,34,28,0.8235294117647058,0.7329755797402066,0.8912373470863806
343042,-1,2,19,1,7,5,0.7142857142857143,0.45423126576823075,0.8964764025066596
343042,-1,2,20,1,47,6,0.1276595744680851,0.07818963088536189,0.19615940787335095
343042,-1,2,21,1,34,22,0.6470588235294118,0.5469204785937356,0.7371899491468231
343042,-1,2,22,1,62,55,0.8870967741935484,0.8315561658509053,0.9278027889992749
343042,-1,2,23,1,51,44,0.8627450980392157,0.7966247132923358,0.9119674014922479
343042,-1,2,24,1,114,85,0.7456140350877193,0.6982190148669037,0.7882598420368117
343042,-1,2,25,1,63,52,0.8253968253968254,0.7639730342880071,0.8748958392404385
343042,-1,2,26,1,128,113,0.8828125,0.8471125888897464,0.9117381730332988
343042,-1,2,27,1,89,56,0.6292134831460674,0.5711015879181799,0.6841240523520842
343042,-1,2,28,1,139,96,0.6906474820143885,0.6464798048812506,0.7318316894685253
343042,-1,2,29,0,70,0,0.0,0.0,0.0
343042,-1,2,30,1,123,99,0.8048780487804879,0.76243243244366,0.8418267587198562
343042,-1,2,31,1,73,0,0.0,0.0,0.024917197651873915
343042,-1,2,32,2,101,94,0.0,0.0,0.0
343042,-1,2,33,1,41,36,0.8780487804878049,0.8039242202500361,0.9297180255034609
343042,-1,2,34,1,46,40,0.8695652173913043,0.7997498314941661,0.9200827040260564
343042,-1,2,35,0,26,0,0.0,0.0,0.0
