run,duration,hv,region,station,layer,chamber,online_report,has_dc,is_good,total,passed,eff,eff_low,eff_up
343068,3.1055555555555556,690,1,1,1,29,1,True,True,28,23,0.8214285714285714,0.718610662855756,0.8963324443962839
343068,3.1055555555555556,690,1,1,1,30,1,True,True,29,25,0.8620689655172413,0.7663185006749903,0.9269078529251411
343068,3.1055555555555556,690,1,1,1,31,1,True,True,25,22,0.88,0.7768299059894268,0.944605644615038
343068,3.1055555555555556,690,1,1,1,32,1,True,True,22,12,0.5454545454545454,0.41752828498566946,0.6685166357345034
343068,3.1055555555555556,690,1,1,1,33,0,True,False,15,0,0.0,0.0,0.11555950744886327
343068,3.1055555555555556,690,1,1,1,34,1,True,True,12,8,0.6666666666666666,0.48058123452585483,0.8185878639948858
343068,3.1055555555555556,690,1,1,1,35,1,True,True,9,8,0.8888888888888888,0.6772287453558787,0.9810082959596439
343068,3.1055555555555556,690,1,1,1,36,1,True,True,14,10,0.7142857142857143,0.5453234672944642,0.8455719388206412
343068,3.1055555555555556,690,1,1,2,1,1,True,True,4,4,1.0,0.6309679744233361,1.0
343068,3.1055555555555556,690,1,1,2,2,0,True,False,11,0,0.0,0.0,0.15418499016803872
343068,3.1055555555555556,690,1,1,2,3,1,True,False,8,0,0.0,0.0,0.205665074151126
343068,3.1055555555555556,690,1,1,2,4,1,True,True,15,8,0.5333333333333333,0.3749852231986827,0.6863421611591893
343068,3.1055555555555556,690,1,1,2,5,1,True,True,13,10,0.7692307692307693,0.5944192183200492,0.8920415273307574
343068,3.1055555555555556,690,1,1,2,6,1,True,True,40,35,0.875,0.7992379274750703,0.9279331866867003
343068,3.1055555555555556,690,1,1,2,7,1,True,False,25,20,0.8,0.6872714344543555,0.8835612599282381
343068,3.1055555555555556,690,1,1,2,8,1,True,False,34,22,0.6470588235294118,0.5469204785937356,0.7371899491468231
343068,3.1055555555555556,690,1,1,2,9,1,True,True,39,29,0.7435897435897436,0.6546004544810535,0.8180435247092301
343068,3.1055555555555556,690,1,1,2,10,1,True,True,46,36,0.782608695652174,0.7044570062463869,0.8464798526837288
343068,3.1055555555555556,690,1,1,2,11,1,True,True,15,7,0.4666666666666667,0.3136578388408107,0.6250147768013172
343068,3.1055555555555556,690,1,1,2,12,1,True,True,18,12,0.6666666666666666,0.52102372682186,0.7900426532789712
343068,3.1055555555555556,690,1,1,2,13,1,True,True,20,15,0.75,0.6161816821285747,0.8534538194065061
343068,3.1055555555555556,690,1,1,2,14,1,True,True,13,7,0.5384615384615384,0.3663748967945451,0.7033859412816812
343068,3.1055555555555556,690,1,1,2,15,1,True,True,15,10,0.6666666666666666,0.5040909496271232,0.802241709894323
343068,3.1055555555555556,690,1,1,2,16,1,True,True,14,10,0.7142857142857143,0.5453234672944642,0.8455719388206412
343068,3.1055555555555556,690,1,1,2,17,2,True,False,5,1,0.2,0.033925043510451475,0.5243881790997615
343068,3.1055555555555556,690,1,1,2,18,2,True,False,6,0,0.0,0.0,0.2643494831610292
343068,3.1055555555555556,690,1,1,2,19,1,True,True,4,4,1.0,0.6309679744233361,1.0
343068,3.1055555555555556,690,1,1,2,20,1,True,True,4,1,0.25,0.04222492667367913,0.6185461371881127
343068,3.1055555555555556,690,1,1,2,21,1,True,False,0,0,0.0,0.0,0.0
343068,3.1055555555555556,690,1,1,2,22,0,True,False,13,0,0.0,0.0,0.13211178782785
343068,3.1055555555555556,690,1,1,2,23,1,True,True,19,15,0.7894736842105263,0.6539754860858029,0.8873819957046148
343068,3.1055555555555556,690,1,1,2,24,1,True,False,29,6,0.20689655172413793,0.12802706653035137,0.31002946785830165
343068,3.1055555555555556,690,1,1,2,25,1,True,True,24,20,0.8333333333333334,0.7209755949309107,0.9113557879532856
343068,3.1055555555555556,690,1,1,2,26,1,True,False,36,30,0.8333333333333334,0.7470242897419389,0.8974103211379082
343068,3.1055555555555556,690,1,1,2,27,1,True,True,35,26,0.7428571428571429,0.6478007365232542,0.8216639360806943
343068,3.1055555555555556,690,1,1,2,28,1,True,False,52,30,0.5769230769230769,0.49792364297722896,0.6525891040637986
343068,3.1055555555555556,690,1,1,2,29,1,True,True,28,22,0.7857142857142857,0.6796625700384274,0.8672694914893792
343068,3.1055555555555556,690,1,1,2,30,1,True,True,29,18,0.6206896551724138,0.5105493204555329,0.7211391693915512
343068,3.1055555555555556,690,1,1,2,31,1,True,True,25,16,0.64,0.5199975385955369,0.7468305329127776
343068,3.1055555555555556,690,1,1,2,32,1,True,True,23,19,0.8260869565217391,0.709722154847317,0.9074149232530404
343068,3.1055555555555556,690,1,1,2,33,0,True,False,14,0,0.0,0.0,0.12328339265477974
343068,3.1055555555555556,690,1,1,2,34,1,True,True,14,12,0.8571428571428571,0.6987914599621543,0.9488830719265033
343068,3.1055555555555556,690,1,1,2,35,1,True,True,9,9,1.0,0.8149188486955214,1.0
343068,3.1055555555555556,690,1,1,2,36,1,True,True,17,10,0.5882352941176471,0.43838911568186184,0.7256618604350267
343068,3.1055555555555556,690,-1,1,1,1,1,True,True,6,4,0.6666666666666666,0.38452309384300803,0.878673436647058
343068,3.1055555555555556,690,-1,1,1,2,1,True,True,6,6,1.0,0.7356505168389709,1.0
343068,3.1055555555555556,690,-1,1,1,3,1,True,True,9,5,0.5555555555555556,0.34199666121379996,0.7539075451336136
343068,3.1055555555555556,690,-1,1,1,4,1,True,True,15,14,0.9333333333333333,0.7961830471931926,0.9885613073676259
343068,3.1055555555555556,690,-1,1,1,5,1,True,True,18,12,0.6666666666666666,0.52102372682186,0.7900426532789712
343068,3.1055555555555556,690,-1,1,1,6,1,True,True,27,21,0.7777777777777778,0.6686505067231789,0.8622065574292653
343068,3.1055555555555556,690,-1,1,1,7,1,True,True,28,21,0.75,0.6414731858925748,0.8372963791717403
343068,3.1055555555555556,690,-1,1,1,8,1,True,True,37,29,0.7837837837837838,0.6945404927023834,0.8549534368685442
343068,3.1055555555555556,690,-1,1,1,9,1,True,True,19,13,0.6842105263157895,0.5435123535879604,0.8016043651979202
343068,3.1055555555555556,690,-1,1,1,10,1,True,True,40,33,0.825,0.743472225490642,0.8872239076138677
343068,3.1055555555555556,690,-1,1,1,11,1,True,True,19,10,0.5263157894736842,0.3881624723550135,0.6611837577775519
343068,3.1055555555555556,690,-1,1,1,12,1,True,True,36,26,0.7222222222222222,0.62772483678551,0.8023429500215745
343068,3.1055555555555556,690,-1,1,1,13,1,True,True,22,15,0.6818181818181818,0.5530000649587151,0.7909499411645622
343068,3.1055555555555556,690,-1,1,1,14,1,True,True,26,14,0.5384615384615384,0.4223079894665981,0.6511646971938886
343068,3.1055555555555556,690,-1,1,1,15,1,True,True,14,10,0.7142857142857143,0.5453234672944642,0.8455719388206412
343068,3.1055555555555556,690,-1,1,1,16,1,True,True,21,7,0.3333333333333333,0.21948316403516907,0.466099126039888
343068,3.1055555555555556,690,-1,1,1,17,1,True,True,8,7,0.875,0.642639579939446,0.9786598353495053
343068,3.1055555555555556,690,-1,1,1,18,1,True,True,16,16,1.0,0.8912546919084768,1.0
343068,3.1055555555555556,690,-1,1,1,19,1,True,True,3,2,0.6666666666666666,0.25199470895787607,0.9441000923266031
343068,3.1055555555555556,690,-1,1,1,20,1,True,False,8,0,0.0,0.0,0.205665074151126
343068,3.1055555555555556,690,-1,1,1,21,1,True,False,8,0,0.0,0.0,0.205665074151126
343068,3.1055555555555556,690,-1,1,1,22,1,True,True,24,19,0.7916666666666666,0.6752250171032953,0.8785737147748767
343068,3.1055555555555556,690,-1,1,1,23,1,True,True,17,14,0.8235294117647058,0.6810526705949608,0.9179935753109115
343068,3.1055555555555556,690,-1,1,1,24,1,True,True,22,21,0.9545454545454546,0.8576039065245237,0.9921866268208722
343068,3.1055555555555556,690,-1,1,1,25,1,True,True,26,21,0.8076923076923077,0.698461354354923,0.8881546571884702
343068,3.1055555555555556,690,-1,1,1,26,1,True,True,27,22,0.8148148148148148,0.7088823827407691,0.8923989186576325
343068,3.1055555555555556,690,-1,1,1,27,1,True,False,22,17,0.7727272727272727,0.6481411849324633,0.8671937052781553
343068,3.1055555555555556,690,-1,1,1,28,1,True,True,34,25,0.7352941176470589,0.6381395718339318,0.8162381478405067
343068,3.1055555555555556,690,-1,1,1,29,2,True,False,17,0,0.0,0.0,0.10268919359989549
343068,3.1055555555555556,690,-1,1,1,30,1,True,False,21,14,0.6666666666666666,0.533900873960112,0.7805168359648309
343068,3.1055555555555556,690,-1,1,1,31,1,True,False,18,0,0.0,0.0,0.09727144240612316
343068,3.1055555555555556,690,-1,1,1,32,1,True,True,25,20,0.8,0.6872714344543555,0.8835612599282381
343068,3.1055555555555556,690,-1,1,1,33,1,True,True,14,11,0.7857142857142857,0.6201566899555406,0.8999591467260418
343068,3.1055555555555556,690,-1,1,1,34,1,True,True,17,13,0.7647058823529411,0.6173178415013844,0.8737118691031753
343068,3.1055555555555556,690,-1,1,1,35,1,True,True,6,4,0.6666666666666666,0.38452309384300803,0.878673436647058
343068,3.1055555555555556,690,-1,1,1,36,1,True,True,7,5,0.7142857142857143,0.45423126576823075,0.8964764025066596
343068,3.1055555555555556,690,-1,1,2,1,1,True,True,8,4,0.5,0.2794483891281243,0.7205516108718757
343068,3.1055555555555556,690,-1,1,2,2,1,True,True,6,5,0.8333333333333334,0.5458546295255214,0.9716481319524075
343068,3.1055555555555556,690,-1,1,2,3,1,True,False,9,9,1.0,0.8149188486955214,1.0
343068,3.1055555555555556,690,-1,1,2,4,1,True,True,15,13,0.8666666666666667,0.7170526601194477,0.9523281792023722
343068,3.1055555555555556,690,-1,1,2,5,1,True,True,19,13,0.6842105263157895,0.5435123535879604,0.8016043651979202
343068,3.1055555555555556,690,-1,1,2,6,1,True,True,27,18,0.6666666666666666,0.5523784344710794,0.7664556311519007
343068,3.1055555555555556,690,-1,1,2,7,1,True,True,28,15,0.5357142857142857,0.42439807914625804,0.6440674795964678
343068,3.1055555555555556,690,-1,1,2,8,1,True,False,40,30,0.75,0.6627223468571054,0.82273571666719
343068,3.1055555555555556,690,-1,1,2,9,1,True,True,20,11,0.55,0.41477235722994044,0.6793103035350245
343068,3.1055555555555556,690,-1,1,2,10,1,True,True,40,36,0.9,0.8279282494416322,0.9472578652692384
343068,3.1055555555555556,690,-1,1,2,11,0,True,False,19,0,0.0,0.0,0.09239625925737703
343068,3.1055555555555556,690,-1,1,2,12,1,True,True,41,32,0.7804878048780488,0.6964792647289783,0.8484918515556621
343068,3.1055555555555556,690,-1,1,2,13,1,True,True,21,15,0.7142857142857143,0.5827858710995845,0.8212736939299969
343068,3.1055555555555556,690,-1,1,2,14,1,True,False,25,5,0.2,0.11643874007176187,0.31272856554564454
343068,3.1055555555555556,690,-1,1,2,15,1,True,True,14,11,0.7857142857142857,0.6201566899555406,0.8999591467260418
343068,3.1055555555555556,690,-1,1,2,16,1,True,True,21,11,0.5238095238095238,0.39336095868673804,0.6515834621635943
343068,3.1055555555555556,690,-1,1,2,17,1,True,True,7,6,0.8571428571428571,0.5999001521902703,0.9756486450651397
343068,3.1055555555555556,690,-1,1,2,18,1,True,True,16,12,0.75,0.5959547897187842,0.8655483621497483
343068,3.1055555555555556,690,-1,1,2,19,1,True,True,3,0,0.0,0.0,0.45881831707455506
343068,3.1055555555555556,690,-1,1,2,20,1,True,False,8,0,0.0,0.0,0.205665074151126
343068,3.1055555555555556,690,-1,1,2,21,1,True,False,8,0,0.0,0.0,0.205665074151126
343068,3.1055555555555556,690,-1,1,2,22,1,True,True,23,21,0.9130434782608695,0.8096169987364302,0.9690251357816292
343068,3.1055555555555556,690,-1,1,2,23,1,True,True,19,18,0.9473684210526315,0.8364749385085936,0.9909585292410193
343068,3.1055555555555556,690,-1,1,2,24,1,True,False,24,15,0.625,0.50202058317426,0.7357181451434958
343068,3.1055555555555556,690,-1,1,2,25,1,True,True,27,24,0.8888888888888888,0.7924386523947718,0.9487613183457484
343068,3.1055555555555556,690,-1,1,2,26,1,True,True,28,19,0.6785714285714286,0.5670065424034093,0.7751645465781484
343068,3.1055555555555556,690,-1,1,2,27,1,True,True,18,14,0.7777777777777778,0.6365589821395057,0.880938839876897
343068,3.1055555555555556,690,-1,1,2,28,1,True,True,34,25,0.7352941176470589,0.6381395718339318,0.8162381478405067
343068,3.1055555555555556,690,-1,1,2,29,0,True,False,17,0,0.0,0.0,0.10268919359989549
343068,3.1055555555555556,690,-1,1,2,30,1,True,True,21,21,1.0,0.9160225301608771,1.0
343068,3.1055555555555556,690,-1,1,2,31,1,True,False,20,0,0.0,0.0,0.08798608767628288
343068,3.1055555555555556,690,-1,1,2,32,2,True,False,27,24,0.8888888888888888,0.7924386523947718,0.9487613183457484
343068,3.1055555555555556,690,-1,1,2,33,1,True,True,15,13,0.8666666666666667,0.7170526601194477,0.9523281792023722
343068,3.1055555555555556,690,-1,1,2,34,1,True,True,17,17,1.0,0.8973108064001044,1.0
343068,3.1055555555555556,690,-1,1,2,35,2,True,False,7,2,0.2857142857142857,0.10352359749334034,0.5457687342317692
343068,3.1055555555555556,690,-1,1,2,36,1,True,True,5,4,0.8,0.47561182090023846,0.9660749564895486
343668,1.653611111111111,680,1,1,1,1,0,False,False,4,0,0.0,0.0,0.3690320255766639
343668,1.653611111111111,680,1,1,1,2,0,False,False,1,0,0.0,0.0,0.8415
343668,1.653611111111111,680,1,1,1,3,0,False,False,6,0,0.0,0.0,0.2643494831610292
343668,1.653611111111111,680,1,1,1,4,0,False,False,23,0,0.0,0.0,0.07696394862716659
343668,1.653611111111111,680,1,1,1,5,0,False,False,11,0,0.0,0.0,0.15418499016803872
343668,1.653611111111111,680,1,1,1,6,0,False,False,32,0,0.0,0.0,0.05593713561623623
343668,1.653611111111111,680,1,1,1,7,1,False,False,33,16,0.48484848484848486,0.38495984372098074,0.585794097722291
343668,1.653611111111111,680,1,1,1,8,1,False,False,34,30,0.8823529411764706,0.7990158106967785,0.9378149687208018
343668,1.653611111111111,680,1,1,1,9,1,False,False,21,13,0.6190476190476191,0.48607742528077597,0.7385785759117487
343668,1.653611111111111,680,1,1,1,10,1,False,False,37,28,0.7567567567567568,0.6656634773303405,0.8316057301758655
343668,1.653611111111111,680,1,1,1,11,1,False,False,15,2,0.13333333333333333,0.04767182079762777,0.2829473398805523
343668,1.653611111111111,680,1,1,1,12,1,False,False,40,19,0.475,0.38551017382093783,0.5659145905551
343668,1.653611111111111,680,1,1,1,13,0,False,False,19,0,0.0,0.0,0.09239625925737703
343668,1.653611111111111,680,1,1,1,14,1,False,False,25,8,0.32,0.2176781899921914,0.43933955745350006
343668,1.653611111111111,680,1,1,1,15,1,False,False,14,7,0.5,0.337939803742777,0.662060196257223
343668,1.653611111111111,680,1,1,1,16,1,False,False,13,6,0.46153846153846156,0.29661405871831875,0.633625103205455
343668,1.653611111111111,680,1,1,1,17,0,False,False,9,0,0.0,0.0,0.1850811513044785
343668,1.653611111111111,680,1,1,1,18,1,False,False,9,5,0.5555555555555556,0.34199666121379996,0.7539075451336136
343668,1.653611111111111,680,1,1,1,19,2,False,False,3,0,0.0,0.0,0.45881831707455506
343668,1.653611111111111,680,1,1,1,20,1,False,False,3,1,0.3333333333333333,0.055899907673396906,0.748005291042124
343668,1.653611111111111,680,1,1,1,21,0,False,False,4,0,0.0,0.0,0.3690320255766639
343668,1.653611111111111,680,1,1,1,22,1,False,False,9,6,0.6666666666666666,0.4452027992381778,0.8419462881261814
343668,1.653611111111111,680,1,1,1,23,0,False,False,8,0,0.0,0.0,0.205665074151126
343668,1.653611111111111,680,1,1,1,24,1,False,False,17,12,0.7058823529411765,0.5558369192191187,0.8265099774045834
343668,1.653611111111111,680,1,1,1,25,1,False,False,15,15,1.0,0.8844404925511368,1.0
343668,1.653611111111111,680,1,1,1,26,1,False,False,20,13,0.65,0.5131313252351705,0.7689811986228493
343668,1.653611111111111,680,1,1,1,27,2,False,False,11,0,0.0,0.0,0.15418499016803872
343668,1.653611111111111,680,1,1,1,28,1,False,False,30,21,0.7,0.5936020388225127,0.7907617972576961
343668,1.653611111111111,680,1,1,1,29,1,False,False,17,14,0.8235294117647058,0.6810526705949608,0.9179935753109115
343668,1.653611111111111,680,1,1,1,30,1,False,False,22,16,0.7272727272727273,0.600024501366682,0.8297102070183237
343668,1.653611111111111,680,1,1,1,31,1,False,False,8,7,0.875,0.642639579939446,0.9786598353495053
343668,1.653611111111111,680,1,1,1,32,1,False,False,10,7,0.7,0.4916379235129324,0.8583907141890738
343668,1.653611111111111,680,1,1,1,33,1,False,False,7,7,1.0,0.7686320095949131,1.0
343668,1.653611111111111,680,1,1,1,34,1,False,False,3,2,0.6666666666666666,0.25199470895787607,0.9441000923266031
343668,1.653611111111111,680,1,1,1,35,1,False,False,3,2,0.6666666666666666,0.25199470895787607,0.9441000923266031
343668,1.653611111111111,680,1,1,1,36,1,False,False,3,2,0.6666666666666666,0.25199470895787607,0.9441000923266031
343668,1.653611111111111,680,1,1,2,1,0,False,False,4,0,0.0,0.0,0.3690320255766639
343668,1.653611111111111,680,1,1,2,2,0,False,False,1,0,0.0,0.0,0.8415
343668,1.653611111111111,680,1,1,2,3,0,False,False,6,0,0.0,0.0,0.2643494831610292
343668,1.653611111111111,680,1,1,2,4,0,False,False,23,0,0.0,0.0,0.07696394862716659
343668,1.653611111111111,680,1,1,2,5,0,False,False,11,0,0.0,0.0,0.15418499016803872
343668,1.653611111111111,680,1,1,2,6,0,False,False,32,0,0.0,0.0,0.05593713561623623
343668,1.653611111111111,680,1,1,2,7,1,False,False,33,29,0.8787878787878788,0.7932275645967293,0.9359021208342992
343668,1.653611111111111,680,1,1,2,8,1,False,False,35,25,0.7142857142857143,0.6178202720764749,0.7964874115198974
343668,1.653611111111111,680,1,1,2,9,1,False,False,21,12,0.5714285714285714,0.4392438265118195,0.6955765741386994
343668,1.653611111111111,680,1,1,2,10,1,False,False,36,23,0.6388888888888888,0.5419003860921549,0.7269855771584095
343668,1.653611111111111,680,1,1,2,11,1,False,False,17,6,0.35294117647058826,0.2229586941895367,0.5037400845400182
343668,1.653611111111111,680,1,1,2,12,1,False,False,41,23,0.5609756097560976,0.4707741989686917,0.6477881294917299
343668,1.653611111111111,680,1,1,2,13,1,False,False,20,13,0.65,0.5131313252351705,0.7689811986228493
343668,1.653611111111111,680,1,1,2,14,0,False,False,27,0,0.0,0.0,0.0659471405151738
343668,1.653611111111111,680,1,1,2,15,1,False,False,11,4,0.36363636363636365,0.1988037833576996,0.5589609135226983
343668,1.653611111111111,680,1,1,2,16,1,False,False,11,10,0.9090909090909091,0.7297067154474127,0.9844343024421808
343668,1.653611111111111,680,1,1,2,17,1,False,False,9,3,0.3333333333333333,0.15805371187381861,0.5547972007618223
343668,1.653611111111111,680,1,1,2,18,0,False,False,8,0,0.0,0.0,0.205665074151126
343668,1.653611111111111,680,1,1,2,19,2,False,False,4,4,1.0,0.6309679744233361,1.0
343668,1.653611111111111,680,1,1,2,20,1,False,False,4,3,0.75,0.3814538628118873,0.9577750733263208
343668,1.653611111111111,680,1,1,2,21,1,False,False,4,4,1.0,0.6309679744233361,1.0
343668,1.653611111111111,680,1,1,2,22,2,False,False,9,0,0.0,0.0,0.1850811513044785
343668,1.653611111111111,680,1,1,2,23,0,False,False,8,0,0.0,0.0,0.205665074151126
343668,1.653611111111111,680,1,1,2,24,0,False,False,18,0,0.0,0.0,0.09727144240612316
343668,1.653611111111111,680,1,1,2,25,1,False,False,16,16,1.0,0.8912546919084768,1.0
343668,1.653611111111111,680,1,1,2,26,1,False,False,21,19,0.9047619047619048,0.7926399557986192,0.9660529669818885
343668,1.653611111111111,680,1,1,2,27,1,False,False,12,12,1.0,0.857700715190894,1.0
343668,1.653611111111111,680,1,1,2,28,1,False,False,31,12,0.3870967741935484,0.28955044242647504,0.4930878304701527
343668,1.653611111111111,680,1,1,2,29,1,False,False,17,14,0.8235294117647058,0.6810526705949608,0.9179935753109115
343668,1.653611111111111,680,1,1,2,30,1,False,False,21,15,0.7142857142857143,0.5827858710995845,0.8212736939299969
343668,1.653611111111111,680,1,1,2,31,0,False,False,8,0,0.0,0.0,0.205665074151126
343668,1.653611111111111,680,1,1,2,32,1,False,False,10,6,0.6,0.39530770522020026,0.7800863533133552
343668,1.653611111111111,680,1,1,2,33,0,False,False,7,0,0.0,0.0,0.23136799040508693
343668,1.653611111111111,680,1,1,2,34,1,False,False,3,1,0.3333333333333333,0.055899907673396906,0.748005291042124
343668,1.653611111111111,680,1,1,2,35,1,False,False,2,2,1.0,0.3981205847478877,1.0
343668,1.653611111111111,680,1,1,2,36,1,False,False,3,2,0.6666666666666666,0.25199470895787607,0.9441000923266031
343668,1.653611111111111,680,-1,1,1,1,1,False,False,5,3,0.6,0.2965149539379174,0.8534328187957689
343668,1.653611111111111,680,-1,1,1,2,1,False,False,9,9,1.0,0.8149188486955214,1.0
343668,1.653611111111111,680,-1,1,1,3,1,False,False,6,4,0.6666666666666666,0.38452309384300803,0.878673436647058
343668,1.653611111111111,680,-1,1,1,4,1,False,False,17,12,0.7058823529411765,0.5558369192191187,0.8265099774045834
343668,1.653611111111111,680,-1,1,1,5,1,False,False,12,6,0.5,0.323439173504511,0.676560826495489
343668,1.653611111111111,680,-1,1,1,6,1,False,False,25,14,0.56,0.4406414082231597,0.6737448224980667
343668,1.653611111111111,680,-1,1,1,7,1,False,False,22,11,0.5,0.3740858029780005,0.6259141970219995
343668,1.653611111111111,680,-1,1,1,8,1,False,False,45,37,0.8222222222222222,0.7462614022367693,0.8813193873878081
343668,1.653611111111111,680,-1,1,1,9,1,False,False,21,5,0.23809523809523808,0.13933752351256934,0.36715136694786765
343668,1.653611111111111,680,-1,1,1,10,1,False,False,44,40,0.9090909090909091,0.8429919595034328,0.9521059157445613
343668,1.653611111111111,680,-1,1,1,11,0,False,False,18,0,0.0,0.0,0.09727144240612316
343668,1.653611111111111,680,-1,1,1,12,1,False,False,35,25,0.7142857142857143,0.6178202720764749,0.7964874115198974
343668,1.653611111111111,680,-1,1,1,13,1,False,False,18,10,0.5555555555555556,0.41171590833333627,0.6920461114394403
343668,1.653611111111111,680,-1,1,1,14,0,False,False,29,0,0.0,0.0,0.06154208333664968
343668,1.653611111111111,680,-1,1,1,15,1,False,False,12,1,0.08333333333333333,0.01427786270551502,0.2499363924753768
343668,1.653611111111111,680,-1,1,1,16,1,False,False,19,7,0.3684210526315789,0.24384288305779195,0.5095298701654711
343668,1.653611111111111,680,-1,1,1,17,0,False,False,12,0,0.0,0.0,0.1422992848091062
343668,1.653611111111111,680,-1,1,1,18,1,False,False,8,8,1.0,0.7943349258488739,1.0
343668,1.653611111111111,680,-1,1,1,19,1,False,False,7,4,0.5714285714285714,0.3234818002659614,0.7940038353194233
343668,1.653611111111111,680,-1,1,1,20,1,False,False,5,4,0.8,0.47561182090023846,0.9660749564895486
343668,1.653611111111111,680,-1,1,1,21,1,False,False,3,1,0.3333333333333333,0.055899907673396906,0.748005291042124
343668,1.653611111111111,680,-1,1,1,22,1,False,False,6,5,0.8333333333333334,0.5458546295255214,0.9716481319524075
343668,1.653611111111111,680,-1,1,1,23,1,False,False,7,5,0.7142857142857143,0.45423126576823075,0.8964764025066596
343668,1.653611111111111,680,-1,1,1,24,1,False,False,17,12,0.7058823529411765,0.5558369192191187,0.8265099774045834
343668,1.653611111111111,680,-1,1,1,25,1,False,False,8,6,0.75,0.5103218824726266,0.9097135168737231
343668,1.653611111111111,680,-1,1,1,26,1,False,False,23,17,0.7391304347826086,0.6159104822862078,0.8373838734490952
343668,1.653611111111111,680,-1,1,1,27,1,False,False,12,8,0.6666666666666666,0.48058123452585483,0.8185878639948858
343668,1.653611111111111,680,-1,1,1,28,1,False,False,16,11,0.6875,0.531357745292573,0.8151727121532064
343668,1.653611111111111,680,-1,1,1,29,0,False,False,11,0,0.0,0.0,0.15418499016803872
343668,1.653611111111111,680,-1,1,1,30,1,False,False,12,8,0.6666666666666666,0.48058123452585483,0.8185878639948858
343668,1.653611111111111,680,-1,1,1,31,1,False,False,15,13,0.8666666666666667,0.7170526601194477,0.9523281792023722
343668,1.653611111111111,680,-1,1,1,32,2,False,False,17,12,0.7058823529411765,0.5558369192191187,0.8265099774045834
343668,1.653611111111111,680,-1,1,1,33,1,False,False,5,4,0.8,0.47561182090023846,0.9660749564895486
343668,1.653611111111111,680,-1,1,1,34,1,False,False,10,8,0.8,0.5944463168132235,0.9280897737333345
343668,1.653611111111111,680,-1,1,1,35,1,False,False,6,4,0.6666666666666666,0.38452309384300803,0.878673436647058
343668,1.653611111111111,680,-1,1,1,36,0,False,False,2,0,0.0,0.0,0.6018794152521124
343668,1.653611111111111,680,-1,1,2,1,1,False,False,5,4,0.8,0.47561182090023846,0.9660749564895486
343668,1.653611111111111,680,-1,1,2,2,1,False,False,9,7,0.7777777777777778,0.5562428193820248,0.919944314767142
343668,1.653611111111111,680,-1,1,2,3,1,False,False,5,3,0.6,0.2965149539379174,0.8534328187957689
343668,1.653611111111111,680,-1,1,2,4,1,False,False,18,10,0.5555555555555556,0.41171590833333627,0.6920461114394403
343668,1.653611111111111,680,-1,1,2,5,1,False,False,11,3,0.2727272727272727,0.1282742278716786,0.4688953154196859
343668,1.653611111111111,680,-1,1,2,6,1,False,False,25,19,0.76,0.6442075243817019,0.8508232530395842
343668,1.653611111111111,680,-1,1,2,7,1,False,False,24,16,0.6666666666666666,0.5440843662905078,0.7728259122860591
343668,1.653611111111111,680,-1,1,2,8,1,False,False,45,35,0.7777777777777778,0.6982301418377734,0.8429751599849654
343668,1.653611111111111,680,-1,1,2,9,0,False,False,20,0,0.0,0.0,0.08798608767628288
343668,1.653611111111111,680,-1,1,2,10,1,False,False,44,38,0.8636363636363636,0.7910353326874058,0.9163875760763499
343668,1.653611111111111,680,-1,1,2,11,1,False,False,20,0,0.0,0.0,0.08798608767628288
343668,1.653611111111111,680,-1,1,2,12,1,False,False,35,26,0.7428571428571429,0.6478007365232542,0.8216639360806943
343668,1.653611111111111,680,-1,1,2,13,1,False,False,18,16,0.8888888888888888,0.7606474138217336,0.9603449668805194
343668,1.653611111111111,680,-1,1,2,14,0,False,False,29,0,0.0,0.0,0.06154208333664968
343668,1.653611111111111,680,-1,1,2,15,1,False,False,12,7,0.5833333333333334,0.40016284556413206,0.7495858521398491
343668,1.653611111111111,680,-1,1,2,16,1,False,False,20,8,0.4,0.2752728131913365,0.5365944402363352
343668,1.653611111111111,680,-1,1,2,17,1,False,False,11,7,0.6363636363636364,0.4410390864773018,0.8011962166423003
343668,1.653611111111111,680,-1,1,2,18,1,False,False,8,7,0.875,0.642639579939446,0.9786598353495053
343668,1.653611111111111,680,-1,1,2,19,1,False,False,6,2,0.3333333333333333,0.12132656335294205,0.615476906156992
343668,1.653611111111111,680,-1,1,2,20,1,False,False,6,5,0.8333333333333334,0.5458546295255214,0.9716481319524075
343668,1.653611111111111,680,-1,1,2,21,1,False,False,3,2,0.6666666666666666,0.25199470895787607,0.9441000923266031
343668,1.653611111111111,680,-1,1,2,22,1,False,False,8,6,0.75,0.5103218824726266,0.9097135168737231
343668,1.653611111111111,680,-1,1,2,23,1,False,False,7,5,0.7142857142857143,0.45423126576823075,0.8964764025066596
343668,1.653611111111111,680,-1,1,2,24,1,False,False,16,12,0.75,0.5959547897187842,0.8655483621497483
343668,1.653611111111111,680,-1,1,2,25,1,False,False,8,7,0.875,0.642639579939446,0.9786598353495053
343668,1.653611111111111,680,-1,1,2,26,1,False,False,22,18,0.8181818181818182,0.6975286964599433,0.9031068775800005
343668,1.653611111111111,680,-1,1,2,27,1,False,False,14,8,0.5714285714285714,0.4044771777909571,0.7260572093036207
343668,1.653611111111111,680,-1,1,2,28,0,False,False,16,0,0.0,0.0,0.10874530809152322
343668,1.653611111111111,680,-1,1,2,29,0,False,False,12,0,0.0,0.0,0.1422992848091062
